specification_id;kv2;supplier;type_cost
5291;KV2000000587;DHL Supply Chain;250.0
5292;KV2000000588;Lineage Logistics;175.0
5293;KV2000000589;DHL Supply Chain;200.0
5294;KV2000000590;DHL Supply Chain;200.99
5295;KV2000000591;DHL Supply Chain;200.0
5296;KV2000000592;DHL Supply Chain;400.99
5297;KV2000000593;FedEx Supply Chain;50.99
5298;KV2000000594;GXO Logistics;325.99
5299;KV2000000595;Kenco Logistic Services LLC;100.99
5300;KV2000000596;DHL Supply Chain;400.0
5301;KV2000000597;EODIS North America;100.99
5302;KV2000000598;Ryder Supply Chain Solutions;425.99
5303;KV2000000599;DHL Supply Chain;475.99
5304;KV2000000600;DHL Supply Chain;300.0
5305;KV2000000601;Americold;450.0
5306;KV2000000602;Kenco Logistic Services LLC;350.99
5307;KV2000000603;FedEx Supply Chain;325.0
5308;KV2000000604;EODIS North America;75.99
5309;KV2000000605;Lineage Logistics;25.99
5310;KV2000000606;Lineage Logistics;450.99
5311;KV2000000607;Kenco Logistic Services LLC;400.0
5312;KV2000000608;EODIS North America;400.99
5313;KV2000000609;DHL Supply Chain;200.0
5314;KV2000000610;FedEx Supply Chain;425.0
5315;KV2000000611;Americold;300.0
5316;KV2000000612;Ryder Supply Chain Solutions;200.99
5317;KV2000000613;Lineage Logistics;275.0
5318;KV2000000614;DHL Supply Chain;375.0
5319;KV2000000615;FedEx Supply Chain;150.99
5320;KV2000000616;Lineage Logistics;75.0
5321;KV2000000617;DHL Supply Chain;500.0
5322;KV2000000618;EODIS North America;75.99
5323;KV2000000619;Americold;75.0
5324;KV2000000620;Americold;275.99
5325;KV2000000621;Ryder Supply Chain Solutions;250.99
5326;KV2000000622;DHL Supply Chain;200.99
5327;KV2000000623;EODIS North America;75.0
5328;KV2000000624;Kenco Logistic Services LLC;100.99
5329;KV2000000625;Americold;50.0
5330;KV2000000626;DHL Supply Chain;225.0
5331;KV2000000627;Americold;150.99
5332;KV2000000628;Ryder Supply Chain Solutions;325.0
5333;KV2000000629;Kenco Logistic Services LLC;125.0
5334;KV2000000630;Ryder Supply Chain Solutions;375.0
5335;KV2000000631;Ryder Supply Chain Solutions;50.99
5336;KV2000000632;Kenco Logistic Services LLC;450.99
5337;KV2000000633;Kenco Logistic Services LLC;450.99
5338;KV2000000634;GXO Logistics;225.0
5339;KV2000000635;FedEx Supply Chain;425.99
5340;KV2000000636;Lineage Logistics;275.0
5341;KV2000000637;Kenco Logistic Services LLC;250.99
5342;KV2000000638;Kenco Logistic Services LLC;450.0
5343;KV2000000639;EODIS North America;400.0
5344;KV2000000640;GXO Logistics;200.0
5345;KV2000000641;GXO Logistics;425.99
5346;KV2000000642;Ryder Supply Chain Solutions;400.99
5347;KV2000000643;Kenco Logistic Services LLC;150.99
5348;KV2000000644;Ryder Supply Chain Solutions;250.0
5349;KV2000000645;Kenco Logistic Services LLC;350.0
5350;KV2000000646;GXO Logistics;275.0
5351;KV2000000647;FedEx Supply Chain;400.99
5352;KV2000000648;Lineage Logistics;350.0
5353;KV2000000649;DHL Supply Chain;250.0
5354;KV2000000650;Lineage Logistics;150.0
5355;KV2000000651;Ryder Supply Chain Solutions;375.99
5356;KV2000000652;DHL Supply Chain;175.99
5357;KV2000000653;EODIS North America;100.99
5358;KV2000000654;Ryder Supply Chain Solutions;450.99
5359;KV2000000655;Americold;275.99
5360;KV2000000656;Americold;350.99
5361;KV2000000657;FedEx Supply Chain;375.99
5362;KV2000000658;Kenco Logistic Services LLC;150.0
5363;KV2000000659;Ryder Supply Chain Solutions;450.0
5364;KV2000000660;Americold;475.99
5365;KV2000000661;Ryder Supply Chain Solutions;275.99
5366;KV2000000662;GXO Logistics;0.99
5367;KV2000000663;Americold;75.99
5368;KV2000000664;EODIS North America;100.0
5369;KV2000000665;Americold;125.0
5370;KV2000000666;Ryder Supply Chain Solutions;425.99
5371;KV2000000667;Ryder Supply Chain Solutions;175.99
5372;KV2000000668;DHL Supply Chain;0.99
5373;KV2000000669;Lineage Logistics;325.99
5374;KV2000000670;Ryder Supply Chain Solutions;175.99
5375;KV2000000671;FedEx Supply Chain;75.99
5376;KV2000000672;DHL Supply Chain;225.0
5377;KV2000000673;FedEx Supply Chain;175.99
5378;KV2000000674;Ryder Supply Chain Solutions;175.0
5379;KV2000000675;Americold;400.0
5380;KV2000000676;Americold;450.0
5381;KV2000000677;EODIS North America;0.99
5382;KV2000000678;Lineage Logistics;425.0
5383;KV2000000679;DHL Supply Chain;325.0
5384;KV2000000680;Americold;250.0
5385;KV2000000681;Kenco Logistic Services LLC;50.0
5386;KV2000000682;EODIS North America;300.0
5387;KV2000000683;Ryder Supply Chain Solutions;125.99
5388;KV2000000684;EODIS North America;275.99
5389;KV2000000685;FedEx Supply Chain;475.0
5390;KV2000000686;Americold;200.0
5391;KV2000000687;Ryder Supply Chain Solutions;250.99
5392;KV2000000688;GXO Logistics;275.0
5393;KV2000000689;FedEx Supply Chain;75.0
5394;KV2000000690;DHL Supply Chain;25.0
5395;KV2000000691;Lineage Logistics;425.0
5396;KV2000000692;Ryder Supply Chain Solutions;200.0
5397;KV2000000693;Lineage Logistics;350.99
5398;KV2000000694;FedEx Supply Chain;325.99
5399;KV2000000695;FedEx Supply Chain;0.99
5400;KV2000000696;Ryder Supply Chain Solutions;125.99
5401;KV2000000697;DHL Supply Chain;200.99
5402;KV2000000698;Lineage Logistics;350.0
5403;KV2000000699;Ryder Supply Chain Solutions;100.0
5404;KV2000000700;DHL Supply Chain;75.0
5405;KV2000000701;Kenco Logistic Services LLC;200.0
5406;KV2000000702;FedEx Supply Chain;375.0
5407;KV2000000703;Lineage Logistics;25.99
5408;KV2000000704;EODIS North America;150.0
5409;KV2000000705;Kenco Logistic Services LLC;475.0
5410;KV2000000706;FedEx Supply Chain;250.0
5411;KV2000000707;GXO Logistics;275.99
5412;KV2000000708;Lineage Logistics;300.99
5413;KV2000000709;DHL Supply Chain;475.0
5414;KV2000000710;EODIS North America;300.99
5415;KV2000000711;Ryder Supply Chain Solutions;300.99
5416;KV2000000712;Kenco Logistic Services LLC;150.0
5417;KV2000000713;DHL Supply Chain;350.0
5418;KV2000000714;Lineage Logistics;100.99
5419;KV2000000715;Ryder Supply Chain Solutions;300.0
5420;KV2000000716;DHL Supply Chain;50.0
5421;KV2000000717;GXO Logistics;100.99
5422;KV2000000718;DHL Supply Chain;200.0
5423;KV2000000719;EODIS North America;325.0
5424;KV2000000720;Americold;450.99
5425;KV2000000721;Lineage Logistics;250.0
5426;KV2000000722;EODIS North America;450.99
5427;KV2000000723;EODIS North America;275.0
5428;KV2000000724;DHL Supply Chain;375.0
5429;KV2000000725;Kenco Logistic Services LLC;225.99
5430;KV2000000726;Ryder Supply Chain Solutions;475.99
5431;KV2000000727;GXO Logistics;50.99
5432;KV2000000728;Americold;175.99
5433;KV2000000729;EODIS North America;175.99
5434;KV2000000730;Kenco Logistic Services LLC;425.99
5435;KV2000000731;FedEx Supply Chain;225.99
5436;KV2000000732;Lineage Logistics;375.0
5437;KV2000000733;GXO Logistics;50.99
5438;KV2000000734;GXO Logistics;275.0
5439;KV2000000735;Americold;225.0
5440;KV2000000736;DHL Supply Chain;300.99
5441;KV2000000737;DHL Supply Chain;475.0
5442;KV2000000738;GXO Logistics;50.0
5443;KV2000000739;Kenco Logistic Services LLC;275.0
5444;KV2000000740;FedEx Supply Chain;75.99
5445;KV2000000741;DHL Supply Chain;225.99
5446;KV2000000742;EODIS North America;350.99
5447;KV2000000743;Lineage Logistics;0.99
5448;KV2000000744;GXO Logistics;375.0
5449;KV2000000745;Ryder Supply Chain Solutions;350.0
5450;KV2000000746;Americold;75.0
5451;KV2000000747;EODIS North America;475.99
5452;KV2000000748;EODIS North America;200.99
5453;KV2000000749;Lineage Logistics;100.0
5454;KV2000000750;Kenco Logistic Services LLC;500.0
5455;KV2000000751;Kenco Logistic Services LLC;100.0
5456;KV2000000752;Americold;275.99
5457;KV2000000753;DHL Supply Chain;325.99
5458;KV2000000754;Lineage Logistics;150.99
5459;KV2000000755;Ryder Supply Chain Solutions;225.99
5460;KV2000000756;FedEx Supply Chain;175.99
5461;KV2000000757;Ryder Supply Chain Solutions;100.99
5462;KV2000000758;FedEx Supply Chain;175.99
5463;KV2000000759;FedEx Supply Chain;250.99
5464;KV2000000760;DHL Supply Chain;300.99
5465;KV2000000761;GXO Logistics;0.99
5466;KV2000000762;DHL Supply Chain;250.0
5467;KV2000000763;DHL Supply Chain;225.99
5468;KV2000000764;EODIS North America;250.99
5469;KV2000000765;Ryder Supply Chain Solutions;200.0
5470;KV2000000766;Ryder Supply Chain Solutions;350.0
5471;KV2000000767;DHL Supply Chain;425.0
5472;KV2000000768;DHL Supply Chain;300.99
5473;KV2000000769;Americold;325.0
5474;KV2000000770;GXO Logistics;225.0
5475;KV2000000771;Ryder Supply Chain Solutions;175.99
5476;KV2000000772;GXO Logistics;150.0
5477;KV2000000773;DHL Supply Chain;425.99
5478;KV2000000774;Ryder Supply Chain Solutions;400.0
5479;KV2000000775;DHL Supply Chain;150.99
5480;KV2000000776;Lineage Logistics;225.99
5481;KV2000000777;Americold;300.99
5482;KV2000000778;Kenco Logistic Services LLC;300.0
5483;KV2000000779;EODIS North America;300.0
5484;KV2000000780;Americold;200.99
5485;KV2000000781;Lineage Logistics;150.99
5486;KV2000000782;FedEx Supply Chain;450.99
5487;KV2000000783;EODIS North America;175.0
5488;KV2000000784;Americold;25.0
5489;KV2000000785;Ryder Supply Chain Solutions;400.0
5490;KV2000000786;Americold;50.0
5491;KV2000000787;Kenco Logistic Services LLC;250.99
5492;KV2000000788;FedEx Supply Chain;50.99
5493;KV2000000789;Kenco Logistic Services LLC;425.0
5494;KV2000000790;EODIS North America;225.99
5495;KV2000000791;DHL Supply Chain;75.0
5496;KV2000000792;Kenco Logistic Services LLC;25.99
5497;KV2000000793;Kenco Logistic Services LLC;375.99
5498;KV2000000794;EODIS North America;200.99
5499;KV2000000795;Ryder Supply Chain Solutions;25.0
5500;KV2000000796;Americold;300.0
5501;KV2000000797;EODIS North America;300.99
5502;KV2000000798;GXO Logistics;325.0
5503;KV2000000799;Americold;125.0
5504;KV2000000800;FedEx Supply Chain;0.99
5505;KV2000000801;Ryder Supply Chain Solutions;50.99
5506;KV2000000802;FedEx Supply Chain;175.99
5507;KV2000000803;Americold;150.0
5508;KV2000000804;Lineage Logistics;50.0
5509;KV2000000805;Kenco Logistic Services LLC;200.99
5510;KV2000000806;DHL Supply Chain;175.0
5511;KV2000000807;Ryder Supply Chain Solutions;75.0
5512;KV2000000808;Kenco Logistic Services LLC;250.0
5513;KV2000000809;Kenco Logistic Services LLC;450.99
5514;KV2000000810;Americold;300.99
5515;KV2000000811;Lineage Logistics;50.0
5516;KV2000000812;Kenco Logistic Services LLC;275.0
5517;KV2000000813;Americold;400.99
5518;KV2000000814;DHL Supply Chain;25.99
5519;KV2000000815;DHL Supply Chain;175.99
5520;KV2000000816;Kenco Logistic Services LLC;400.99
5521;KV2000000817;Kenco Logistic Services LLC;300.0
5522;KV2000000818;DHL Supply Chain;150.0
5523;KV2000000819;Americold;25.99
5524;KV2000000820;FedEx Supply Chain;475.99
5525;KV2000000821;Kenco Logistic Services LLC;425.99
5526;KV2000000822;FedEx Supply Chain;300.0
5527;KV2000000823;EODIS North America;400.99
5528;KV2000000824;Kenco Logistic Services LLC;25.99
5529;KV2000000825;GXO Logistics;300.0
5530;KV2000000826;EODIS North America;50.0
5531;KV2000000827;Kenco Logistic Services LLC;275.0
5532;KV2000000828;Lineage Logistics;50.0
5533;KV2000000829;Ryder Supply Chain Solutions;50.99
5534;KV2000000830;EODIS North America;200.0
5535;KV2000000831;GXO Logistics;300.99
5536;KV2000000832;DHL Supply Chain;100.99
5537;KV2000000833;Ryder Supply Chain Solutions;225.99
5538;KV2000000834;EODIS North America;225.0
5539;KV2000000835;GXO Logistics;75.99
5540;KV2000000836;FedEx Supply Chain;125.0
5541;KV2000000837;Americold;400.99
5542;KV2000000838;Americold;225.0
5543;KV2000000839;Lineage Logistics;50.99
5544;KV2000000840;Ryder Supply Chain Solutions;350.0
5545;KV2000000841;Americold;75.0
5546;KV2000000842;GXO Logistics;200.0
5547;KV2000000843;DHL Supply Chain;175.0
5548;KV2000000844;EODIS North America;325.99
5549;KV2000000845;Ryder Supply Chain Solutions;50.0
5550;KV2000000846;FedEx Supply Chain;450.99
5551;KV2000000847;DHL Supply Chain;450.99
5552;KV2000000848;Ryder Supply Chain Solutions;250.0
5553;KV2000000849;Kenco Logistic Services LLC;100.0
5554;KV2000000850;Kenco Logistic Services LLC;400.99
5555;KV2000000851;Lineage Logistics;150.0
5556;KV2000000852;DHL Supply Chain;0.99
5557;KV2000000853;EODIS North America;225.99
5558;KV2000000854;GXO Logistics;25.0
5559;KV2000000855;Lineage Logistics;425.99
5560;KV2000000856;Lineage Logistics;100.0
5561;KV2000000857;EODIS North America;325.0
5562;KV2000000858;Lineage Logistics;400.0
5563;KV2000000859;Lineage Logistics;200.0
5564;KV2000000860;GXO Logistics;375.99
5565;KV2000000861;Kenco Logistic Services LLC;425.0
5566;KV2000000862;DHL Supply Chain;425.99
5567;KV2000000863;Ryder Supply Chain Solutions;25.99
5568;KV2000000864;Kenco Logistic Services LLC;150.0
5569;KV2000000865;Kenco Logistic Services LLC;100.99
5570;KV2000000866;FedEx Supply Chain;375.99
5571;KV2000000867;Ryder Supply Chain Solutions;175.0
5572;KV2000000868;Americold;100.99
5573;KV2000000869;EODIS North America;400.0
5574;KV2000000870;Americold;275.0
5575;KV2000000871;EODIS North America;125.99
5576;KV2000000872;EODIS North America;350.0
5577;KV2000000873;Americold;300.0
5578;KV2000000874;EODIS North America;225.99
5579;KV2000000875;Ryder Supply Chain Solutions;475.99
5580;KV2000000876;Kenco Logistic Services LLC;225.99
5581;KV2000000877;GXO Logistics;100.99
5582;KV2000000878;Kenco Logistic Services LLC;300.0
5583;KV2000000879;FedEx Supply Chain;250.0
5584;KV2000000880;Ryder Supply Chain Solutions;75.99
5585;KV2000000881;Americold;175.99
5586;KV2000000882;DHL Supply Chain;100.0
5587;KV2000000883;Kenco Logistic Services LLC;150.0
5588;KV2000000884;DHL Supply Chain;300.99
5589;KV2000000885;Kenco Logistic Services LLC;250.0
5590;KV2000000886;Ryder Supply Chain Solutions;250.0
5591;KV2000000887;Ryder Supply Chain Solutions;225.99
5592;KV2000000888;EODIS North America;300.0
5593;KV2000000889;Americold;175.99
5594;KV2000000890;Ryder Supply Chain Solutions;475.99
5595;KV2000000891;Lineage Logistics;400.0
5596;KV2000000892;Lineage Logistics;225.0
5597;KV2000000893;GXO Logistics;200.0
5598;KV2000000894;Kenco Logistic Services LLC;50.99
5599;KV2000000895;Americold;275.0
5600;KV2000000896;DHL Supply Chain;425.0
5601;KV2000000897;Kenco Logistic Services LLC;0.99
5602;KV2000000898;Ryder Supply Chain Solutions;200.99
5603;KV2000000899;Kenco Logistic Services LLC;350.99
5604;KV2000000900;GXO Logistics;425.99
5605;KV2000000901;Lineage Logistics;400.99
5606;KV2000000902;DHL Supply Chain;300.0
5607;KV2000000903;FedEx Supply Chain;475.0
5608;KV2000000904;Lineage Logistics;50.99
5609;KV2000000905;DHL Supply Chain;425.0
5610;KV2000000906;GXO Logistics;425.99
5611;KV2000000907;EODIS North America;300.0
5612;KV2000000908;DHL Supply Chain;450.0
5613;KV2000000909;Ryder Supply Chain Solutions;425.99
5614;KV2000000910;Kenco Logistic Services LLC;325.99
5615;KV2000000911;Ryder Supply Chain Solutions;425.99
5616;KV2000000912;GXO Logistics;50.99
5617;KV2000000913;DHL Supply Chain;200.0
5618;KV2000000914;FedEx Supply Chain;450.99
5619;KV2000000915;Americold;100.0
5620;KV2000000916;GXO Logistics;375.99
5621;KV2000000917;FedEx Supply Chain;0.99
5622;KV2000000918;FedEx Supply Chain;200.99
5623;KV2000000919;Lineage Logistics;425.99
5624;KV2000000920;FedEx Supply Chain;225.99
5625;KV2000000921;Lineage Logistics;375.0
5626;KV2000000922;FedEx Supply Chain;100.99
5627;KV2000000923;DHL Supply Chain;325.0
5628;KV2000000924;DHL Supply Chain;100.0
5629;KV2000000925;DHL Supply Chain;300.99
5630;KV2000000926;GXO Logistics;475.99
5631;KV2000000927;Americold;250.99
5632;KV2000000928;Americold;300.0
5633;KV2000000929;GXO Logistics;225.0
5634;KV2000000930;FedEx Supply Chain;75.0
5635;KV2000000931;FedEx Supply Chain;300.99
5636;KV2000000932;Kenco Logistic Services LLC;125.0
5637;KV2000000933;GXO Logistics;75.99
5638;KV2000000934;Ryder Supply Chain Solutions;50.0
5639;KV2000000935;Americold;375.99
5640;KV2000000936;Americold;200.99
5641;KV2000000937;GXO Logistics;225.99
5642;KV2000000938;Ryder Supply Chain Solutions;450.0
5643;KV2000000939;DHL Supply Chain;225.99
5644;KV2000000940;EODIS North America;175.0
5645;KV2000000941;Americold;400.0
5646;KV2000000942;DHL Supply Chain;425.99
5647;KV2000000943;FedEx Supply Chain;100.0
5648;KV2000000944;GXO Logistics;375.99
5649;KV2000000945;Ryder Supply Chain Solutions;250.99
5650;KV2000000946;Americold;200.0
5651;KV2000000947;Americold;275.99
5652;KV2000000948;EODIS North America;250.0
5653;KV2000000949;Kenco Logistic Services LLC;350.99
5654;KV2000000950;EODIS North America;25.99
5655;KV2000000951;FedEx Supply Chain;425.0
5656;KV2000000952;FedEx Supply Chain;300.0
5657;KV2000000953;Ryder Supply Chain Solutions;50.99
5658;KV2000000954;EODIS North America;300.0
5659;KV2000000955;GXO Logistics;300.0
5660;KV2000000956;Kenco Logistic Services LLC;325.0
5661;KV2000000957;Lineage Logistics;50.0
5662;KV2000000958;DHL Supply Chain;300.99
5663;KV2000000959;FedEx Supply Chain;275.99
5664;KV2000000960;EODIS North America;400.0
5665;KV2000000961;GXO Logistics;350.0
5666;KV2000000962;Lineage Logistics;250.0
5667;KV2000000963;EODIS North America;350.99
5668;KV2000000964;EODIS North America;400.0
5669;KV2000000965;Kenco Logistic Services LLC;350.99
5670;KV2000000966;Ryder Supply Chain Solutions;125.0
5671;KV2000000967;Kenco Logistic Services LLC;25.0
5672;KV2000000968;EODIS North America;125.99
5673;KV2000000969;Americold;100.99
5674;KV2000000970;DHL Supply Chain;475.0
5675;KV2000000971;Lineage Logistics;400.0
5676;KV2000000972;Lineage Logistics;225.0
5677;KV2000000973;EODIS North America;25.99
5678;KV2000000974;GXO Logistics;450.99
5679;KV2000000975;Americold;375.99
5680;KV2000000976;Lineage Logistics;200.0
5681;KV2000000977;Americold;125.0
5682;KV2000000978;Lineage Logistics;400.0
5683;KV2000000979;FedEx Supply Chain;100.0
5684;KV2000000980;Kenco Logistic Services LLC;100.0
5685;KV2000000981;DHL Supply Chain;50.0
5686;KV2000000982;Americold;275.99
5687;KV2000000983;Americold;125.99
5688;KV2000000984;Lineage Logistics;50.99
5689;KV2000000985;GXO Logistics;25.99
5690;KV2000000986;FedEx Supply Chain;150.99
5691;KV2000000987;Americold;200.0
5692;KV2000000988;Americold;500.0
5693;KV2000000989;FedEx Supply Chain;200.99
5694;KV2000000990;Lineage Logistics;100.0
5695;KV2000000991;FedEx Supply Chain;475.0
5696;KV2000000992;Ryder Supply Chain Solutions;75.99
5697;KV2000000993;Americold;375.99
5698;KV2000000994;EODIS North America;400.0
5699;KV2000000995;Lineage Logistics;25.99
5700;KV2000000996;Ryder Supply Chain Solutions;375.0
5701;KV2000000997;Ryder Supply Chain Solutions;50.0
5702;KV2000000998;FedEx Supply Chain;0.99
5703;KV2000000999;Ryder Supply Chain Solutions;25.99
5704;KV2000001000;Ryder Supply Chain Solutions;75.99
5705;KV2000001001;Kenco Logistic Services LLC;200.99
5706;KV2000001002;FedEx Supply Chain;150.0
5707;KV2000001003;FedEx Supply Chain;475.99
5708;KV2000001004;EODIS North America;325.0
5709;KV2000001005;Kenco Logistic Services LLC;400.0
5710;KV2000001006;Kenco Logistic Services LLC;325.99
5711;KV2000001007;Kenco Logistic Services LLC;50.99
5712;KV2000001008;Kenco Logistic Services LLC;375.99
5713;KV2000001009;Kenco Logistic Services LLC;375.99
5714;KV2000001010;FedEx Supply Chain;200.99
5715;KV2000001011;Kenco Logistic Services LLC;400.99
5716;KV2000001012;EODIS North America;375.0
5717;KV2000001013;Kenco Logistic Services LLC;125.0
5718;KV2000001014;EODIS North America;375.99
5719;KV2000001015;Kenco Logistic Services LLC;125.99
5720;KV2000001016;EODIS North America;150.0
5721;KV2000001017;FedEx Supply Chain;50.0
5722;KV2000001018;Ryder Supply Chain Solutions;100.99
5723;KV2000001019;Kenco Logistic Services LLC;450.0
5724;KV2000001020;GXO Logistics;25.99
5725;KV2000001021;Ryder Supply Chain Solutions;0.99
