specification_id;kv2;supplier;type_cost
5291;KV2000000587;GXO Logistics;200.99
5292;KV2000000588;FedEx Supply Chain;350.0
5293;KV2000000589;Lineage Logistics;400.0
5294;KV2000000590;GXO Logistics;50.0
5295;KV2000000591;GXO Logistics;0.99
5296;KV2000000592;Ryder Supply Chain Solutions;300.0
5297;KV2000000593;Americold;350.99
5298;KV2000000594;EODIS North America;300.0
5299;KV2000000595;Americold;150.99
5300;KV2000000596;Americold;100.0
5301;KV2000000597;EODIS North America;50.0
5302;KV2000000598;GXO Logistics;450.0
5303;KV2000000599;Americold;50.99
5304;KV2000000600;Lineage Logistics;0.99
5305;KV2000000601;GXO Logistics;300.99
5306;KV2000000602;Kenco Logistic Services LLC;150.99
5307;KV2000000603;Kenco Logistic Services LLC;400.0
5308;KV2000000604;DHL Supply Chain;0.0
5309;KV2000000605;Kenco Logistic Services LLC;150.99
5310;KV2000000606;EODIS North America;300.99
5311;KV2000000607;Kenco Logistic Services LLC;300.99
5312;KV2000000608;DHL Supply Chain;350.99
5313;KV2000000609;EODIS North America;400.99
5314;KV2000000610;EODIS North America;450.99
5315;KV2000000611;GXO Logistics;350.0
5316;KV2000000612;Americold;50.0
5317;KV2000000613;GXO Logistics;250.0
5318;KV2000000614;Ryder Supply Chain Solutions;400.99
5319;KV2000000615;EODIS North America;0.99
5320;KV2000000616;EODIS North America;0.99
5321;KV2000000617;Kenco Logistic Services LLC;300.99
5322;KV2000000618;Kenco Logistic Services LLC;450.99
5323;KV2000000619;GXO Logistics;400.99
5324;KV2000000620;FedEx Supply Chain;250.0
5325;KV2000000621;EODIS North America;400.0
5326;KV2000000622;Ryder Supply Chain Solutions;350.0
5327;KV2000000623;EODIS North America;250.0
5328;KV2000000624;DHL Supply Chain;200.99
5329;KV2000000625;GXO Logistics;100.99
5330;KV2000000626;EODIS North America;150.0
5331;KV2000000627;Americold;400.0
5332;KV2000000628;Lineage Logistics;300.99
5333;KV2000000629;Americold;250.99
5334;KV2000000630;Ryder Supply Chain Solutions;300.99
5335;KV2000000631;Kenco Logistic Services LLC;100.99
5336;KV2000000632;EODIS North America;0.0
5337;KV2000000633;Ryder Supply Chain Solutions;50.99
5338;KV2000000634;GXO Logistics;300.99
5339;KV2000000635;Ryder Supply Chain Solutions;450.99
5340;KV2000000636;FedEx Supply Chain;150.0
5341;KV2000000637;Kenco Logistic Services LLC;0.99
5342;KV2000000638;DHL Supply Chain;100.0
5343;KV2000000639;Americold;350.0
5344;KV2000000640;Kenco Logistic Services LLC;200.99
5345;KV2000000641;FedEx Supply Chain;100.0
5346;KV2000000642;Kenco Logistic Services LLC;50.99
5347;KV2000000643;Lineage Logistics;250.0
5348;KV2000000644;GXO Logistics;350.0
5349;KV2000000645;GXO Logistics;250.99
5350;KV2000000646;Lineage Logistics;200.0
5351;KV2000000647;Ryder Supply Chain Solutions;450.0
5352;KV2000000648;Lineage Logistics;150.0
5353;KV2000000649;Lineage Logistics;250.99
5354;KV2000000650;Ryder Supply Chain Solutions;100.99
5355;KV2000000651;Ryder Supply Chain Solutions;200.0
5356;KV2000000652;GXO Logistics;50.99
5357;KV2000000653;EODIS North America;300.99
5358;KV2000000654;Ryder Supply Chain Solutions;350.0
5359;KV2000000655;Americold;50.0
5360;KV2000000656;EODIS North America;400.99
5361;KV2000000657;GXO Logistics;150.99
5362;KV2000000658;EODIS North America;450.99
5363;KV2000000659;EODIS North America;350.99
5364;KV2000000660;DHL Supply Chain;150.99
5365;KV2000000661;Kenco Logistic Services LLC;450.99
5366;KV2000000662;DHL Supply Chain;250.0
5367;KV2000000663;Americold;150.99
5368;KV2000000664;Lineage Logistics;200.0
5369;KV2000000665;EODIS North America;50.0
5370;KV2000000666;GXO Logistics;300.0
5371;KV2000000667;Americold;400.99
5372;KV2000000668;DHL Supply Chain;100.0
5373;KV2000000669;Ryder Supply Chain Solutions;150.0
5374;KV2000000670;FedEx Supply Chain;400.0
5375;KV2000000671;Lineage Logistics;100.0
5376;KV2000000672;DHL Supply Chain;150.99
5377;KV2000000673;Lineage Logistics;50.99
5378;KV2000000674;Americold;150.99
5379;KV2000000675;Americold;50.0
5380;KV2000000676;Americold;0.0
5381;KV2000000677;DHL Supply Chain;350.0
5382;KV2000000678;FedEx Supply Chain;250.0
5383;KV2000000679;EODIS North America;400.99
5384;KV2000000680;Kenco Logistic Services LLC;300.99
5385;KV2000000681;Ryder Supply Chain Solutions;450.99
5386;KV2000000682;Americold;100.99
5387;KV2000000683;FedEx Supply Chain;400.99
5388;KV2000000684;Kenco Logistic Services LLC;150.99
5389;KV2000000685;GXO Logistics;250.99
5390;KV2000000686;Ryder Supply Chain Solutions;200.0
5391;KV2000000687;FedEx Supply Chain;450.99
5392;KV2000000688;Americold;450.99
5393;KV2000000689;Lineage Logistics;450.99
5394;KV2000000690;EODIS North America;300.0
5395;KV2000000691;Kenco Logistic Services LLC;450.99
5396;KV2000000692;Lineage Logistics;50.0
5397;KV2000000693;Ryder Supply Chain Solutions;250.99
5398;KV2000000694;Ryder Supply Chain Solutions;450.99
5399;KV2000000695;GXO Logistics;50.99
5400;KV2000000696;Americold;0.99
5401;KV2000000697;FedEx Supply Chain;100.0
5402;KV2000000698;Americold;100.99
5403;KV2000000699;EODIS North America;0.0
5404;KV2000000700;DHL Supply Chain;100.0
5405;KV2000000701;DHL Supply Chain;300.0
5406;KV2000000702;EODIS North America;450.99
5407;KV2000000703;Ryder Supply Chain Solutions;250.0
5408;KV2000000704;Kenco Logistic Services LLC;150.0
5409;KV2000000705;GXO Logistics;50.99
5410;KV2000000706;Lineage Logistics;400.99
5411;KV2000000707;EODIS North America;300.99
5412;KV2000000708;DHL Supply Chain;250.99
5413;KV2000000709;GXO Logistics;150.0
5414;KV2000000710;FedEx Supply Chain;200.0
5415;KV2000000711;DHL Supply Chain;450.99
5416;KV2000000712;EODIS North America;150.0
5417;KV2000000713;Americold;0.0
5418;KV2000000714;FedEx Supply Chain;350.99
5419;KV2000000715;GXO Logistics;300.99
5420;KV2000000716;EODIS North America;150.99
5421;KV2000000717;EODIS North America;300.99
5422;KV2000000718;FedEx Supply Chain;250.99
5423;KV2000000719;FedEx Supply Chain;400.99
5424;KV2000000720;Americold;50.0
5425;KV2000000721;Kenco Logistic Services LLC;300.99
5426;KV2000000722;Ryder Supply Chain Solutions;0.99
5427;KV2000000723;GXO Logistics;450.99
5428;KV2000000724;DHL Supply Chain;100.99
5429;KV2000000725;EODIS North America;100.0
5430;KV2000000726;Ryder Supply Chain Solutions;350.99
5431;KV2000000727;Ryder Supply Chain Solutions;150.99
5432;KV2000000728;Kenco Logistic Services LLC;250.99
5433;KV2000000729;FedEx Supply Chain;350.99
5434;KV2000000730;FedEx Supply Chain;100.0
5435;KV2000000731;Ryder Supply Chain Solutions;400.0
5436;KV2000000732;Lineage Logistics;200.0
5437;KV2000000733;Kenco Logistic Services LLC;250.0
5438;KV2000000734;Lineage Logistics;200.99
5439;KV2000000735;Kenco Logistic Services LLC;100.0
5440;KV2000000736;DHL Supply Chain;400.0
5441;KV2000000737;DHL Supply Chain;150.0
5442;KV2000000738;GXO Logistics;0.0
5443;KV2000000739;Kenco Logistic Services LLC;150.99
5444;KV2000000740;Ryder Supply Chain Solutions;100.0
5445;KV2000000741;Kenco Logistic Services LLC;200.0
5446;KV2000000742;GXO Logistics;350.99
5447;KV2000000743;Lineage Logistics;50.99
5448;KV2000000744;GXO Logistics;150.0
5449;KV2000000745;FedEx Supply Chain;350.99
5450;KV2000000746;FedEx Supply Chain;400.0
5451;KV2000000747;Lineage Logistics;150.0
5452;KV2000000748;FedEx Supply Chain;250.99
5453;KV2000000749;FedEx Supply Chain;350.99
5454;KV2000000750;FedEx Supply Chain;450.99
5455;KV2000000751;FedEx Supply Chain;100.0
5456;KV2000000752;GXO Logistics;200.99
5457;KV2000000753;Americold;150.99
5458;KV2000000754;FedEx Supply Chain;400.0
5459;KV2000000755;Lineage Logistics;300.0
5460;KV2000000756;EODIS North America;400.0
5461;KV2000000757;DHL Supply Chain;300.0
5462;KV2000000758;DHL Supply Chain;100.0
5463;KV2000000759;Ryder Supply Chain Solutions;300.99
5464;KV2000000760;Americold;0.99
5465;KV2000000761;FedEx Supply Chain;200.0
5466;KV2000000762;Americold;400.0
5467;KV2000000763;Lineage Logistics;300.99
5468;KV2000000764;DHL Supply Chain;50.99
5469;KV2000000765;Ryder Supply Chain Solutions;250.0
5470;KV2000000766;Kenco Logistic Services LLC;150.0
5471;KV2000000767;Americold;100.0
5472;KV2000000768;Lineage Logistics;50.0
5473;KV2000000769;DHL Supply Chain;250.99
5474;KV2000000770;Kenco Logistic Services LLC;300.99
5475;KV2000000771;FedEx Supply Chain;100.99
5476;KV2000000772;Ryder Supply Chain Solutions;150.0
5477;KV2000000773;Lineage Logistics;400.99
5478;KV2000000774;GXO Logistics;400.99
5479;KV2000000775;DHL Supply Chain;0.0
5480;KV2000000776;FedEx Supply Chain;350.0
5481;KV2000000777;GXO Logistics;450.99
5482;KV2000000778;EODIS North America;250.99
5483;KV2000000779;DHL Supply Chain;200.99
5484;KV2000000780;EODIS North America;350.99
5485;KV2000000781;DHL Supply Chain;300.99
5486;KV2000000782;Ryder Supply Chain Solutions;450.0
5487;KV2000000783;GXO Logistics;250.0
5488;KV2000000784;Lineage Logistics;350.0
5489;KV2000000785;Lineage Logistics;450.99
5490;KV2000000786;Americold;0.99
5491;KV2000000787;FedEx Supply Chain;350.99
5492;KV2000000788;Americold;100.99
5493;KV2000000789;DHL Supply Chain;200.0
5494;KV2000000790;Kenco Logistic Services LLC;150.99
5495;KV2000000791;DHL Supply Chain;250.0
5496;KV2000000792;Ryder Supply Chain Solutions;250.0
5497;KV2000000793;EODIS North America;100.99
5498;KV2000000794;Lineage Logistics;400.0
5499;KV2000000795;EODIS North America;350.0
5500;KV2000000796;DHL Supply Chain;250.0
5501;KV2000000797;EODIS North America;50.99
5502;KV2000000798;Ryder Supply Chain Solutions;150.99
5503;KV2000000799;FedEx Supply Chain;200.0
5504;KV2000000800;FedEx Supply Chain;300.99
5505;KV2000000801;Lineage Logistics;50.99
5506;KV2000000802;FedEx Supply Chain;200.0
5507;KV2000000803;Ryder Supply Chain Solutions;100.99
5508;KV2000000804;Lineage Logistics;300.99
5509;KV2000000805;EODIS North America;300.0
5510;KV2000000806;Kenco Logistic Services LLC;350.0
5511;KV2000000807;DHL Supply Chain;150.0
5512;KV2000000808;Kenco Logistic Services LLC;200.99
5513;KV2000000809;Lineage Logistics;350.0
5514;KV2000000810;FedEx Supply Chain;0.0
5515;KV2000000811;Ryder Supply Chain Solutions;100.0
5516;KV2000000812;GXO Logistics;0.99
5517;KV2000000813;Lineage Logistics;350.0
5518;KV2000000814;GXO Logistics;100.99
5519;KV2000000815;GXO Logistics;150.99
5520;KV2000000816;DHL Supply Chain;350.99
5521;KV2000000817;DHL Supply Chain;200.0
5522;KV2000000818;FedEx Supply Chain;100.0
5523;KV2000000819;Americold;200.99
5524;KV2000000820;DHL Supply Chain;450.99
5525;KV2000000821;Ryder Supply Chain Solutions;400.99
5526;KV2000000822;DHL Supply Chain;300.99
5527;KV2000000823;Ryder Supply Chain Solutions;200.99
5528;KV2000000824;Lineage Logistics;450.99
5529;KV2000000825;FedEx Supply Chain;400.99
5530;KV2000000826;Ryder Supply Chain Solutions;250.99
5531;KV2000000827;FedEx Supply Chain;50.99
5532;KV2000000828;EODIS North America;250.99
5533;KV2000000829;Americold;0.99
5534;KV2000000830;GXO Logistics;450.0
5535;KV2000000831;FedEx Supply Chain;250.99
5536;KV2000000832;EODIS North America;0.99
5537;KV2000000833;Ryder Supply Chain Solutions;350.99
5538;KV2000000834;Lineage Logistics;400.0
5539;KV2000000835;DHL Supply Chain;200.0
5540;KV2000000836;EODIS North America;450.99
5541;KV2000000837;Americold;0.0
5542;KV2000000838;Americold;150.99
5543;KV2000000839;Ryder Supply Chain Solutions;300.99
5544;KV2000000840;FedEx Supply Chain;350.0
5545;KV2000000841;Americold;400.0
5546;KV2000000842;GXO Logistics;450.99
5547;KV2000000843;Americold;450.99
5548;KV2000000844;EODIS North America;200.0
5549;KV2000000845;Ryder Supply Chain Solutions;400.99
5550;KV2000000846;GXO Logistics;350.0
5551;KV2000000847;Ryder Supply Chain Solutions;100.99
5552;KV2000000848;Kenco Logistic Services LLC;200.99
5553;KV2000000849;Ryder Supply Chain Solutions;200.99
5554;KV2000000850;GXO Logistics;200.99
5555;KV2000000851;GXO Logistics;350.99
5556;KV2000000852;DHL Supply Chain;200.0
5557;KV2000000853;Ryder Supply Chain Solutions;300.0
5558;KV2000000854;Kenco Logistic Services LLC;100.0
5559;KV2000000855;GXO Logistics;450.99
5560;KV2000000856;DHL Supply Chain;450.99
5561;KV2000000857;EODIS North America;0.0
5562;KV2000000858;Ryder Supply Chain Solutions;400.99
5563;KV2000000859;Lineage Logistics;350.0
5564;KV2000000860;Ryder Supply Chain Solutions;50.99
5565;KV2000000861;DHL Supply Chain;350.0
5566;KV2000000862;Lineage Logistics;0.0
5567;KV2000000863;Lineage Logistics;250.0
5568;KV2000000864;FedEx Supply Chain;0.99
5569;KV2000000865;Kenco Logistic Services LLC;400.99
5570;KV2000000866;FedEx Supply Chain;350.0
5571;KV2000000867;Kenco Logistic Services LLC;450.99
5572;KV2000000868;DHL Supply Chain;200.0
5573;KV2000000869;EODIS North America;0.0
5574;KV2000000870;EODIS North America;0.99
5575;KV2000000871;GXO Logistics;150.0
5576;KV2000000872;EODIS North America;450.0
5577;KV2000000873;EODIS North America;0.0
5578;KV2000000874;Lineage Logistics;350.0
5579;KV2000000875;Lineage Logistics;0.0
5580;KV2000000876;Lineage Logistics;350.0
5581;KV2000000877;EODIS North America;0.0
5582;KV2000000878;GXO Logistics;200.0
5583;KV2000000879;Americold;300.99
5584;KV2000000880;FedEx Supply Chain;400.0
5585;KV2000000881;Ryder Supply Chain Solutions;450.0
5586;KV2000000882;FedEx Supply Chain;400.99
5587;KV2000000883;GXO Logistics;450.99
5588;KV2000000884;EODIS North America;250.99
5589;KV2000000885;DHL Supply Chain;100.0
5590;KV2000000886;GXO Logistics;450.99
5591;KV2000000887;EODIS North America;450.0
5592;KV2000000888;FedEx Supply Chain;0.0
5593;KV2000000889;Lineage Logistics;0.99
5594;KV2000000890;EODIS North America;450.99
5595;KV2000000891;Kenco Logistic Services LLC;200.99
5596;KV2000000892;GXO Logistics;150.0
5597;KV2000000893;Ryder Supply Chain Solutions;450.99
5598;KV2000000894;EODIS North America;0.99
5599;KV2000000895;Kenco Logistic Services LLC;350.0
5600;KV2000000896;Ryder Supply Chain Solutions;0.0
5601;KV2000000897;Kenco Logistic Services LLC;350.0
5602;KV2000000898;EODIS North America;450.0
5603;KV2000000899;Ryder Supply Chain Solutions;150.99
5604;KV2000000900;GXO Logistics;300.99
5605;KV2000000901;Kenco Logistic Services LLC;150.0
5606;KV2000000902;Lineage Logistics;250.99
5607;KV2000000903;FedEx Supply Chain;450.99
5608;KV2000000904;Americold;400.99
5609;KV2000000905;FedEx Supply Chain;400.99
5610;KV2000000906;Kenco Logistic Services LLC;100.0
5611;KV2000000907;DHL Supply Chain;400.99
5612;KV2000000908;Lineage Logistics;300.99
5613;KV2000000909;Lineage Logistics;350.0
5614;KV2000000910;Lineage Logistics;0.99
5615;KV2000000911;Ryder Supply Chain Solutions;400.99
5616;KV2000000912;Kenco Logistic Services LLC;250.99
5617;KV2000000913;FedEx Supply Chain;100.99
5618;KV2000000914;Americold;450.99
5619;KV2000000915;Kenco Logistic Services LLC;350.0
5620;KV2000000916;Lineage Logistics;100.0
5621;KV2000000917;EODIS North America;350.99
5622;KV2000000918;DHL Supply Chain;450.0
5623;KV2000000919;DHL Supply Chain;300.0
5624;KV2000000920;Lineage Logistics;0.0
5625;KV2000000921;DHL Supply Chain;450.0
5626;KV2000000922;FedEx Supply Chain;0.99
5627;KV2000000923;EODIS North America;400.0
5628;KV2000000924;GXO Logistics;0.99
5629;KV2000000925;Americold;300.0
5630;KV2000000926;Americold;150.99
5631;KV2000000927;EODIS North America;50.99
5632;KV2000000928;Kenco Logistic Services LLC;0.0
5633;KV2000000929;Ryder Supply Chain Solutions;0.99
5634;KV2000000930;Kenco Logistic Services LLC;300.0
5635;KV2000000931;DHL Supply Chain;50.99
5636;KV2000000932;DHL Supply Chain;250.99
5637;KV2000000933;Lineage Logistics;0.0
5638;KV2000000934;Lineage Logistics;50.0
5639;KV2000000935;Lineage Logistics;350.99
5640;KV2000000936;GXO Logistics;400.0
5641;KV2000000937;DHL Supply Chain;250.0
5642;KV2000000938;DHL Supply Chain;50.0
5643;KV2000000939;EODIS North America;150.99
5644;KV2000000940;Americold;200.0
5645;KV2000000941;EODIS North America;300.0
5646;KV2000000942;Americold;200.99
5647;KV2000000943;FedEx Supply Chain;100.99
5648;KV2000000944;EODIS North America;300.0
5649;KV2000000945;EODIS North America;400.99
5650;KV2000000946;DHL Supply Chain;400.99
5651;KV2000000947;Americold;400.99
5652;KV2000000948;Americold;50.99
5653;KV2000000949;Lineage Logistics;350.99
5654;KV2000000950;Americold;0.99
5655;KV2000000951;GXO Logistics;0.99
5656;KV2000000952;Lineage Logistics;150.0
5657;KV2000000953;FedEx Supply Chain;450.0
5658;KV2000000954;GXO Logistics;150.0
5659;KV2000000955;DHL Supply Chain;450.0
5660;KV2000000956;EODIS North America;0.99
5661;KV2000000957;Americold;400.0
5662;KV2000000958;Americold;250.0
5663;KV2000000959;Kenco Logistic Services LLC;450.0
5664;KV2000000960;Americold;250.0
5665;KV2000000961;GXO Logistics;250.0
5666;KV2000000962;Kenco Logistic Services LLC;100.99
5667;KV2000000963;GXO Logistics;250.99
5668;KV2000000964;EODIS North America;50.0
5669;KV2000000965;DHL Supply Chain;400.99
5670;KV2000000966;DHL Supply Chain;350.0
5671;KV2000000967;Americold;200.0
5672;KV2000000968;GXO Logistics;50.99
5673;KV2000000969;FedEx Supply Chain;0.0
5674;KV2000000970;FedEx Supply Chain;100.99
5675;KV2000000971;FedEx Supply Chain;50.99
5676;KV2000000972;FedEx Supply Chain;400.99
5677;KV2000000973;DHL Supply Chain;300.99
5678;KV2000000974;Ryder Supply Chain Solutions;100.0
5679;KV2000000975;Ryder Supply Chain Solutions;400.0
5680;KV2000000976;Lineage Logistics;300.99
5681;KV2000000977;Lineage Logistics;450.99
5682;KV2000000978;EODIS North America;100.0
5683;KV2000000979;Americold;200.99
5684;KV2000000980;EODIS North America;450.99
5685;KV2000000981;EODIS North America;300.0
5686;KV2000000982;GXO Logistics;200.99
5687;KV2000000983;Kenco Logistic Services LLC;200.99
5688;KV2000000984;FedEx Supply Chain;300.99
5689;KV2000000985;GXO Logistics;200.99
5690;KV2000000986;EODIS North America;150.0
5691;KV2000000987;Lineage Logistics;150.99
5692;KV2000000988;GXO Logistics;100.0
5693;KV2000000989;EODIS North America;300.0
5694;KV2000000990;Americold;200.99
5695;KV2000000991;Lineage Logistics;250.99
5696;KV2000000992;DHL Supply Chain;300.0
5697;KV2000000993;Ryder Supply Chain Solutions;150.0
5698;KV2000000994;Ryder Supply Chain Solutions;150.99
5699;KV2000000995;Lineage Logistics;400.0
5700;KV2000000996;Americold;150.0
5701;KV2000000997;EODIS North America;50.0
5702;KV2000000998;GXO Logistics;200.99
5703;KV2000000999;DHL Supply Chain;150.0
5704;KV2000001000;DHL Supply Chain;150.0
5705;KV2000001001;Kenco Logistic Services LLC;200.0
5706;KV2000001002;Lineage Logistics;0.99
5707;KV2000001003;GXO Logistics;350.0
5708;KV2000001004;DHL Supply Chain;300.99
5709;KV2000001005;Kenco Logistic Services LLC;100.0
5710;KV2000001006;Kenco Logistic Services LLC;300.0
5711;KV2000001007;DHL Supply Chain;250.99
5712;KV2000001008;Lineage Logistics;100.99
5713;KV2000001009;Kenco Logistic Services LLC;350.0
5714;KV2000001010;GXO Logistics;250.99
5715;KV2000001011;Ryder Supply Chain Solutions;200.0
5716;KV2000001012;DHL Supply Chain;450.99
5717;KV2000001013;Americold;300.0
5718;KV2000001014;Kenco Logistic Services LLC;450.99
5719;KV2000001015;EODIS North America;100.99
5720;KV2000001016;DHL Supply Chain;350.99
5721;KV2000001017;GXO Logistics;450.0
5722;KV2000001018;Kenco Logistic Services LLC;100.99
5723;KV2000001019;Lineage Logistics;150.0
5724;KV2000001020;Kenco Logistic Services LLC;200.99
5725;KV2000001021;Kenco Logistic Services LLC;0.99
5726;KV2000001022;GXO Logistics;400.99
5727;KV2000001023;Ryder Supply Chain Solutions;150.99
5728;KV2000001024;Kenco Logistic Services LLC;400.99
5729;KV2000001025;DHL Supply Chain;150.99
5730;KV2000001026;Americold;50.99
5731;KV2000001027;Ryder Supply Chain Solutions;0.99
5732;KV2000001028;Ryder Supply Chain Solutions;450.0
5733;KV2000001029;EODIS North America;250.99
5734;KV2000001030;Kenco Logistic Services LLC;450.99
5735;KV2000001031;Americold;450.0
5736;KV2000001032;FedEx Supply Chain;350.0
